id;name;description;price;shipping;enabled;quantity;source_url;category_ids
783;temp prod name with ID: 783;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-berg-2-naturalne-drewno-96;221,230,233,234,235,236,238,286
784;temp prod name with ID: 784;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-feniks-2-bialy-76;221,223,235,236,238,286,288
785;temp prod name with ID: 785;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-feniks-2-naturalne-drewno-75;221,235,236,238,286,288
786;temp prod name with ID: 786;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-feniks-2-wenge-74;221,235,236,238,286,288
787;temp prod name with ID: 787;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-naturalne-drewno-67;221,230,235,236,237,286
788;temp prod name with ID: 788;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-orbis-naturalne-drewno-66;221,230,235,236,237,286,288
789;temp prod name with ID: 789;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-cullo-140-beton-42;221,226,228,234,235,236,238,286,288
790;temp prod name with ID: 790;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-quad-beton-32;221,226,228,235,236,237,286
791;temp prod name with ID: 791;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-orbis-beton-31;221,226,228,235,236,237,286,288
792;temp prod name with ID: 792;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-4-czarny-20;221,224,232,233,234,235,236,239,286,288
793;temp prod name with ID: 793;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-3l-czarny-19;221,224,232,233,234,235,236,238,286,288
794;temp prod name with ID: 794;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-4-bialy-18;221,223,232,233,234,235,236,239,286
795;temp prod name with ID: 795;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-3l-bialy-17;221,223,232,233,234,235,236,238,286,288
796;temp prod name with ID: 796;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-2-czarny-16;221,224,232,233,234,235,236,238,286,288
797;temp prod name with ID: 797;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ring-2-bialy-15;221,223,232,233,234,235,236,238,286,288
798;temp prod name with ID: 798;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-eyetech-6-czarny-12;221,224,232,233,234,235,236,240,286
799;temp prod name with ID: 799;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-massimo-bialy-816;221,223,234,235,240,286
800;temp prod name with ID: 800;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-berg-6-naturalne-drewno-812;221,230,233,234,235,236,242,286
801;temp prod name with ID: 801;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-berg-4-naturalne-drewno-811;221,230,233,234,235,236,240,286
802;temp prod name with ID: 802;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-6-dab-795;221,230,233,234,235,236,286
803;temp prod name with ID: 803;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-4-dab-794;221,230,233,234,235,236,241,286
804;temp prod name with ID: 804;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-3-dab-793;221,230,233,234,235,236,239,286
805;temp prod name with ID: 805;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-2-dab-792;221,230,233,234,235,236,239,286
806;temp prod name with ID: 806;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-30-dab-791;221,230,233,234,235,236,238,286
807;temp prod name with ID: 807;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-zeke-10-dab-790;221,230,233,234,235,236,237,286
808;temp prod name with ID: 808;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-woody-3-naturalne-drewno-707;221,230,233,234,235,236,242,286
809;temp prod name with ID: 809;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-woody-1-naturalne-drewno-706;221,230,233,234,235,236,238,286
810;temp prod name with ID: 810;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-celia-biala-644;221,223,233,234,235,236,240,286
811;temp prod name with ID: 811;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-nesi-czarny-634;221,232,233,235,236,238,286
812;temp prod name with ID: 812;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-60-czarny-627;221,224,232,233,235,236,238,286
813;temp prod name with ID: 813;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-40-czarny-626;221,224,232,233,235,236,238,286
814;temp prod name with ID: 814;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-20-czarny-625;221,224,232,233,235,236,237,286
815;temp prod name with ID: 815;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-10-czarny-624;221,224,232,233,235,236,237,286
816;temp prod name with ID: 816;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-60-bialy-623;221,223,232,233,235,236,238,286
817;temp prod name with ID: 817;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-40-bialy-622;221,223,232,233,235,236,238,286
818;temp prod name with ID: 818;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-20-bialy-621;221,223,232,233,235,236,237,286
819;temp prod name with ID: 819;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-lagos-10-bialy-620;221,223,232,233,235,236,237,286
820;temp prod name with ID: 820;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-riza-beton-611;221,226,233,234,235,236,240,286
821;temp prod name with ID: 821;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-bubble-604;221,223,234,235,239,286
822;temp prod name with ID: 822;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-fusion-630-602;221,223,233,234,235,236,239,240,286
823;temp prod name with ID: 823;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-fusion-430-601;221,223,233,234,235,236,239,240,286
824;temp prod name with ID: 824;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-fabiano-598;221,234,235,240,286
825;temp prod name with ID: 825;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-emilio-594;221,234,235,239,286
826;temp prod name with ID: 826;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-45-cekin-592;221,231,233,235,236,240,286
827;temp prod name with ID: 827;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-45-czarny-591;221,224,231,233,235,236,240,286
828;temp prod name with ID: 828;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-45-bialy-590;221,223,231,233,235,236,240,286
829;temp prod name with ID: 829;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-35-cekin-589;221,231,233,235,236,240,286
830;temp prod name with ID: 830;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-35-czarny-588;221,224,231,233,235,236,240,286
831;temp prod name with ID: 831;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-35-bialy-587;221,223,231,233,235,236,239,286
832;temp prod name with ID: 832;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-25-cekin-586;221,231,233,235,236,239,286
833;temp prod name with ID: 833;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-25-czarny-585;221,224,231,233,235,236,239,286
834;temp prod name with ID: 834;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-hexa-25-bialy-584;221,223,231,233,235,236,239,286
835;temp prod name with ID: 835;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ceramiczny-kalu-bialy-541;221,223,229,234,235,236,237,286
836;temp prod name with ID: 836;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-ceramiczny-seida-bialy-540;221,223,229,234,235,236,237,286
837;temp prod name with ID: 837;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-3-bialy-441;221,223,232,233,234,235,236,240,286
838;temp prod name with ID: 838;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-3-czarny-440;221,224,232,233,234,235,236,240,286
839;temp prod name with ID: 839;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-2-czarny-439;221,224,232,233,234,235,236,239,286
840;temp prod name with ID: 840;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-2-bialy-438;221,223,232,233,234,235,236,239,286
841;temp prod name with ID: 841;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-1-bialy-437;221,223,232,233,234,235,236,238,286
842;temp prod name with ID: 842;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-direzione-1-czarny-436;221,224,232,233,234,235,236,238,286
843;temp prod name with ID: 843;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-oculare-6l-czarny-431;221,224,232,233,234,235,236,240,286
844;temp prod name with ID: 844;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-oculare-6l-bialy-430;221,223,232,233,234,235,236,240,286
845;temp prod name with ID: 845;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-oculare-4l-czarny-429;221,224,232,233,234,235,236,239,286
846;temp prod name with ID: 846;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-oculare-4l-bialy-428;221,223,232,233,234,235,236,239,286
847;temp prod name with ID: 847;Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.;399,99;dhl,inpost;1;1200;https://sollux.pl/pl/products/plafon-oculare-4-czarny-427;221,224,232,233,234,235,236,239,286
